id,name,parent_id
14425,Meerbusch,7974
14426,Meersburg,7974
14427,Meerut,10093
14428,Megalopoli,8422
14429,Megara,8422
14430,Meghraj,10093
14431,Megion,19881
14432,Mehlville,24247
14433,Mehtar Lam,168
14434,Meicheng,4526
14435,Meiganga,3755
14436,Meihekou,4526
14437,Meilen,22778
14438,Meinerzhagen,7974
14439,Meiningen,7974
14440,Meishan,4526
14442,Meissen,7974
14443,Meizhou,4526
14444,Mejillones,4505
14445,Mekambo,7725
14446,Mekele,6955
14447,Meknes,15216
14448,Melaka,13812
14449,Melbourne,1290
14451,Melchor Ocampo,14593
14452,Meldorf,7974
14453,Melekeok,17427
14454,Melena del Sur,5411
14455,Melenki,19881
14456,Meleuz,19881
14457,Melfort,3794
14458,Melgaco,18509
14459,Melissa,24247
14460,Melitopol',24174
14461,Melk,1292
14462,Melksham,24246
14463,Melle,7974
14464,Mellieha,13843
14465,Mellrichstadt,7974
14466,Melnik,5494
14467,Melo,24331
14468,Melrose,24247
14469,Melrose Park,24247
14470,Melsungen,7974
14471,Meltham,24246
14472,Melton,1290
14473,Melton Mowbray,24246
14474,Melun,7492
14475,Melut,22027
14476,Melville,24247
14477,Melvindale,24247
14478,Memmingen,7974
14479,Memphis,24247
14481,Memuro-minami,10483
14482,Mena,24174
14484,Menaka,13823
14485,Menasha,24247
14486,Mendefera,6857
14487,Mendeleyevsk,19881
14488,Menderes,24038
14489,Mendham,24247
14490,Mendi,17542
14491,Mendig,7974
14492,Mendon,24247
14494,Mendota,24247
14496,Mendota Heights,24247
14497,Mendoza,985
14498,Mendrisio,22778
14499,Menemen,24038
14500,Menen,2143
14501,Mengen,7974
14502,Menges,21726
14503,Menifee,24247
14504,Meningie,1290
14505,Menkerya,19881
14506,Menlo Park,24247
14507,Menominee,24247
14508,Menomonee Falls,24247
14509,Menomonie,24247
14510,Menongue,780
14511,Menton,7492
14512,Mentone,24247
14513,Mentor,24247
14514,Mentor-on-the-Lake,24247
14515,Menzelinsk,19881
14516,Meopham,24246
14517,Meoqui,14593
14518,Meppen,7974
14519,Mequon,24247
14520,Merauke,10107
14521,Meraux,24247
14522,Merced,24247
14523,Mercedes,24331
14527,Mercer Island,24247
14528,Mercerville,24247
14529,Mercier,3794
14530,Meredith,24247
14531,Mereeg,21858
14532,Merida,14593
14535,Meriden,24247
14536,Meridian,24247
14538,Meridianville,24247
14539,Merignac,7492
14540,Merimbula,1290
14541,Merlo,985
14542,Merosina,21139
14543,Merredin,1290
14544,Merriam,24247
14545,Merrick,24247
14546,Merrifield,24247
14547,Merrill,24247
14548,Merrillville,24247
14549,Merrimac,1290
14551,Merrimack,24247
14552,Merritt,3794
14553,Merritt Island,24247
14554,Merrow,24246
14555,Merrydale,24247
14556,Mersch,13544
14557,Merseburg,7974
14558,Mersin,24038
14559,Mersrags,12643
14560,Merstham,24246
14561,Merthyr Tudful,24246
14562,Mertola,18509
14563,Meru,11301
14564,Merzig,7974
14565,Mesa,24247
14566,Meschede,7974
14567,Mesquite,24247
14569,Messancy,2143
14570,Messina,10293
14571,Messini,8422
14572,Messkirch,7974
14573,Messstetten,7974
14574,Metairie,24247
14575,Metepec,14593
14576,Methil,24246
14577,Methuen Town,24247
14578,Metlika,21726
14579,Metpalli,10093
14580,Metro,10107
14581,Metropolis,24247
14582,Mettmann,7974
14583,Metuchen,24247
14584,Metz,7492
14585,Metzingen,7974
14586,Metztitlan,14593
14587,Meudon,7492
14588,Meuselwitz,7974
14589,Mexborough,24246
14590,Mexia,24247
14591,Mexicali,14593
14592,Mexicaltzingo,14593
14593,Mexico,0
14596,Mexico City,14593
14597,Meycauayan,17982
14598,Meymeh,10188
14599,Meyrin,22778
14600,Meyzieu,7492
14601,Mezdra,3401
14602,Mezen,19881
14603,Mezhdurechensk,19881
14604,Mezica,21726
14605,Mezobereny,9842
14606,Mezocsat,9842
14607,Mezokovacshaza,9842
14608,Mezokovesd,9842
14609,Mezotur,9842
14610,Mglin,19881
14611,Mhlume,22759
14612,Miahuatlan de Porfirio Diaz,14593
14613,Miajadas,22090
14614,Miami,24247
14616,Miami Beach,24247
14617,Miami Gardens,24247
14618,Miami Lakes,24247
14619,Miami Shores,24247
14620,Miami Springs,24247
14621,Miamisburg,24247
14622,Mian Channun,17407
14623,Miandasht,10188
14624,Miandrivazo,13652
14625,Mianwali,17407
14626,Mianyang,4526
14627,Miaoli,22900
14628,Miass,19881
14629,Miastko,18302
14630,Mibu,10483
14631,Micco,24247
14632,Michalovce,21725
14633,Michelstadt,7974
14634,Michigan City,24247
14635,Michurinsk,19881
14636,Mickleover,24246
14637,"Micronesia, Federated States Of",0
14638,Middelburg,21942
14641,Middle,24247
14642,Middle Island,24247
14643,Middle Paxton,24247
14644,Middle River,24247
14645,Middle Smithfield,24247
14646,Middle Valley,24247
14647,Middleborough,24247
14648,Middleborough Center,24247
14649,Middleburg,24247
14650,Middleburg Heights,24247
14651,Middlebury,24247
14653,Middleport,24247
14654,Middlesborough,24247
14655,Middlesbrough,24246
14656,Middlesex,24247
14658,Middlesex Centre,3794
14659,Middleton,24246
14663,Middleton-on-Sea,24246
14664,Middletown,24247
14673,Middletown Township,24247
14675,Middlewich,24246
14676,Midfield,24247
14677,Midland,24247
14681,Midland Park,24247
14682,Midlothian,24247
14684,Midsomer Norton,24246
14685,Midvale,24247
14686,Midway,24247
14688,Midway City,24247
14689,Midway North,24247
14690,Midwest City,24247
14691,Miedzyrzec Podlaski,18302
14692,Miedzyrzecz,18302
14693,Mielec,18302
14694,Miercurea Nirajului,19663
14695,Miercurea-Ciuc,19663
14696,Miesbach,7974
14697,Mifune,10483
14698,Migdal Ha`Emeq,10271
14699,Migori,11301
14700,Miguelopolis,3060
14701,Mihailesti,19663
14702,Mihara,10483
14703,Mijas,22090
14704,Mikasa,10483
14705,Mikashevichy,2124
14706,Mikhalkino,19881
14707,Mikhaylov,19881
14708,Mikhaylovka,19881
14709,Mikhaylovsk,19881
14711,Mikkeli,7254
14712,Miklavz na Dravskem Polju,21726
14713,Mikolow,18302
14714,Mikomeseng,6834
14715,Mikulov,5494
14716,Mikumi,23038
14717,Mikun,19881
14718,Mila,486
14719,Mila Doce,24247
14720,Milagro,6514
14721,Milan,10293
14724,Milanowek,18302
14725,Mildenhall,24246
14726,Mildura,1290
14727,Miles City,24247
14728,Milevsko,5494
14729,Milford,24247
14735,Milford city,24247
14736,Milford Haven,24246
14737,Milford Mill,24247
14738,Milford Township,24247
14739,Mililani Mauka,24247
14740,Mililani Town,24247
14741,Milisauti,19663
14742,Mill Creek,24247
14743,Mill Creek East,24247
14744,Mill Hill,24246
14745,Mill Valley,24247
14746,Millau,7492
14747,Millbrae,24247
14748,Millbrook,24247
14749,Millburn,24247
14750,Millbury,24247
14751,Millcreek,24247
14752,Millcreek Township,24247
14753,Milledgeville,24247
14754,Miller Place,24247
14755,Millerovo,19881
14756,Millersville,24247
14758,Milliken,24247
14759,Millington,24247
14760,Millis,24247
14761,Millom,24246
14762,Mills River,24247
14763,Millsboro,24247
14764,Millstone,24247
14765,Milltown,24247
14766,Millville,24247
14767,Milngavie,24246
14768,Milnrow,24246
14769,Milo,24247
14770,Milovice,5494
14771,Milpitas,24247
14772,Miltenberg,7974
14773,Milton,3794
14782,Milton Keynes,24246
14783,Milton Township,24247
14784,Milton-Freewater,24247
14785,Miluo Chengguanzhen,4526
14786,Milwaukee,24247
14787,Milwaukie,24247
14788,Mimon,5494
14789,Mims,24247
14790,Mina Clavero,985
14791,Minabe,10483
14792,Minami-Boso,10483
14793,Minami-Soma,10483
14794,Minamiozuma,10483
14795,Minamishibetsucho,10483
14796,Minamishiro,10483
14797,Minamisuita,10483
14798,Minano,10483
14799,Minas,24331
14800,Minatitlan,14593
14801,Mindelheim,7974
14802,Mindelo,3588
14803,Minden,7974
14805,Mindszent,9842
14806,Minehead,24246
14807,Mineiros,3060
14808,Mineiros do Tiete,3060
14809,Mineola,24247
14811,Mineral del Chico,14593
14812,Mineral del Monte,14593
14813,Mineral Wells,24247
14814,Mineral'nyye Vody,19881
14815,Mineshita,10483
14816,Mingacevir,1366
14817,Mingaora,17407
14818,Mingguang,4526
14819,Minna,16200
14820,Minneapolis,24247
14821,Minnehaha,24247
14822,Minneola,24247
14823,Minnetonka,24247
14824,Minnetrista,24247
14825,Mino,10483
14826,Minobu,10483
14827,Minokamo,10483
14828,Minooka,24247
14829,Minot,24247
14830,Minot AFB,24247
14831,Minsk,2124
14832,Minster,24246
14833,Mint Hill,24247
14834,Minto,3794
14835,Minusinsk,19881
14836,Minyar,19881
14837,Minzhu,4526
14838,Mionica,21139
14839,Mioveni,19663
14840,Mira,18509
14841,Mira Monte,24247
14842,Mirabel,3794
14843,Miracatu,3060
14844,Miracema,3060
14845,Miragoane,8833
14846,Miramar,24247
14848,Miramar Beach,24247
14849,Miramas,7492
14850,Miramichi,3794
14851,Miranda do Corvo,18509
14852,Miranda do Douro,18509
14853,Mirandela,18509
14854,Mirandopolis,3060
14855,Mirante do Paranapanema,3060
14856,Mirassol,3060
14857,Mirbat,16985
14858,Miren,21726
14859,Mirfield,24246
14860,Miri,13812
14861,Mirna,21726
14862,Mirna Pec,21726
14863,Mirnyy,19881
14865,Mirpur Khas,17407
14866,Miryang,11840
14867,Mirzapur,10093
14868,Misantla,14593
14869,Misato,10483
14870,Misawa,10483
14871,Mishan,4526
14872,Mishawaka,24247
14873,Miskolc,9842
14874,Mislinja,21726
14875,Misratah,12971
14876,Mission,24247
14879,Mission Bend,24247
14880,Mission Viejo,24247
14881,Mississauga,3794
14882,Mississippi Mills,3794
14883,Missoula,24247
14884,Missouri City,24247
14885,Mistassini,3794
14886,Mistelbach,1292
14887,Mit Ghamr,6575
14888,Mitai,10483
14889,Mitake,10483
14890,Mitcham,24246
14891,Mitchell,24247
14892,Mitchellville,24247
14893,Mithi,17407
14894,Mito,10483
14895,Mitoma,24155
14896,Mitrovice,11879
14897,Mitsamiouli,5059
14898,Mittagong,1290
14899,Mittenwalde,7974
14900,Mittersill,1292
14901,Mitterteich,7974
14902,Mittweida,7974
14903,Mitu,4987
14904,Mityana,24155
14905,Mitzic,7725
14906,Mixquiahuala de Juarez,14593
14907,Miyajima,10483
14908,Miyake-naka,10483
14909,Miyako,10483
14910,Miyanaga,10483
14911,Miyato,10483
14912,Miyatoko,10483
14913,Miyazaki,10483
14914,Miyazu,10483
14915,Miyoshi,10483
14916,Miyoshidai,10483
14917,Mizdah,12971
14918,Mizhou,4526
14919,Mizil,19663
14920,Mizunami,10483
14921,Mjolby,22760
14922,Mkazi,5059
14923,Mkokotoni,23038
14924,Mlada Boleslav,5494
14925,Mlawa,18302
14926,Mmabatho,21942
14927,Mnichovo Hradiste,5494
14928,Mnisek pod Brdy,5494
14929,Mo i Rana,16507
14930,Moa,5411
14931,Moab,24247
14932,Moanda,5094
14934,Moapa Valley,24247
14935,Moatize,15363
14936,Moba,5094
14937,Mobara,10483
14938,Mobarakeh,10188
14939,Mobaye,4131
14940,Moberly,24247
14941,Mobetsu,10483
14942,Mobile,24247
14943,Moca,6054
14944,Mocamedes,780
14945,Mocha,26302
14946,Mochudi,2919
14947,Mocimboa,15363
14948,Mocimboa da Praia,15363
14949,Mockern,7974
14950,Mockmuhl,7974
14951,Mocksville,24247
14952,Mocoa,4987
14953,Mococa,3060
14954,Mocuba,15363
14956,Modena,10293
14957,Modesto,24247
14958,Modi`in Makkabbim Re`ut,10271
14959,Modling,1292
14960,Modra,21725
14961,Modrice,5494
14962,Moe,1290
14963,Moengo,22675
14964,Moers,7974
14965,Mogadishu,21858
14966,Mogi das Cruzes,3060
14967,Mogi Guacu,3060
14968,Mogi Mirim,3060
14969,Mogila,13626
14970,Mogocha,19881
14971,Moguer,22090
14972,Mohacs,9842
14973,Mohale's Hoek,12890
14974,Mohammad Shahr,10188
14975,Mohammedia,15216
14976,Mohelnice,5494
14977,Mohlin,22778
14978,Mohyliv-Podil's'kyy,24174
14979,Moimenta da Beira,18509
14980,Moita,18509
14981,Mojkovac,15097
14982,Mojokerto,10107
14983,Mokena,24247
14984,Mokhotlong,12890
14985,Mokpo,11840
14986,Mokronog,21726
14987,Molalla,24247
14988,Molango,14593
14989,Mold,24246
14990,Moldava nad Bodvou,21725
14991,Molde,16507
14992,Moldova,0
14993,Moldova Noua,19663
14994,Molepolole,2919
14995,Molesey,24246
14996,Moletai,13131
14997,Molfetta,10293
14998,Moline,24247
14999,Mollendo,17894
15000,Molln,7974
15001,Molndal,22760
15002,Molochans'k,24174
15003,Molodohvardiisk,24174
15004,Mombasa,11301
15005,Momchilgrad,3401
15006,Momignies,2143
15007,Monaca,24247
15008,Monaco,0
15010,Monaghan,10198
15011,Monahans,24247
15012,Monastir,24016
15013,Monastyryshche,24174
15014,Moncao,18509
15015,Monchegorsk,19881
15016,Monchengladbach,7974
15017,Monchique,18509
15018,Moncks Corner,24247
15019,Monclova,14593
15020,Moncton,3794
15021,Mondim de Basto,18509
15022,Mondorf-les-Bains,13544
15023,Monee,24247
15024,Monessen,24247
15025,Monett,24247
15026,Monfort Heights,24247
15027,Mongagua,3060
15028,Mongar,2443
15029,Mongo,4194
15030,Mongolia,0
15031,Mongomo,6834
15032,Mongu,26500
15033,Monheim,7974
15034,Monkseaton,24246
15035,Monmouth,24247
15038,Mono,3794
15039,Monona,24247
15040,Monor,9842
15041,Monroe,24247
15051,Monroe Township,24247
15052,Monroeville,24247
15053,Monrovia,12959
15055,Mons,2143
15056,Mons-en-Baroeul,7492
15057,Monschau,7974
15058,Monsey,24247
15059,Monson,24247
15060,Mont Belvieu,24247
15061,Mont-de-Marsan,7492
15062,Mont-Joli,3794
15063,Mont-Laurier,3794
15064,Mont-Royal,3794
15065,Mont-Saint-Hilaire,3794
15066,Mont-Saint-Martin,7492
15067,Mont-Tremblant,3794
15068,Montabaur,7974
15069,Montagu,21942
15070,Montague,24247
15071,Montana,3401
15072,Montauban,7492
15073,Montbeliard,7492
15074,Montclair,24247
15077,Monte Aguila,4505
15078,Monte Alegre do Sul,3060
15079,Monte Aprazivel,3060
15080,Monte Azul Paulista,3060
15081,Monte Chingolo,985
15082,Monte Cristi,6054
15083,Monte Escobedo,14593
15084,Monte Mor,3060
15085,Monte Plata,6054
15086,Monte Quemado,985
15087,Montebello,24247
15088,Montecastrilli,10293
15089,Montecito,24247
15090,Montecristi,6514
15091,Montegiardino,20424
15092,Montego Bay,10453
15093,Montelimar,7492
15094,Montemor-o-Novo,18509
15095,Montemor-o-Velho,18509
15096,Montemorelos,14593
15097,Montenegro,0
15098,Montepuez,15363
15099,Montereau-faut-Yonne,7492
15100,Monterey,24247
15101,Monterey Park,24247
15102,Monteria,4987
15103,Montero,2794
15104,Monterrey,14593
15105,Montes Claros,3060
15106,Montesano,24247
15107,Montevallo,24247
15108,Montevideo,24331
15110,Montezuma,24247
15111,Montfermeil,7492
15112,Montgeron,7492
15113,Montgomery,24247
15119,Montgomery Township,24247
15121,Montgomery Village,24247
15122,Montgomeryville,24247
15123,Monthey,22778
15124,Monticello,24247
15130,Montigny-le-Bretonneux,7492
15131,Montigny-les-Cormeilles,7492
15132,Montigny-les-Metz,7492
15133,Montijo,18509
15134,Montlucon,7492
15135,Montmagny,3794
15136,Montmorency,7492
15137,Montpelier,24247
15138,Montpellier,7492
15139,Montreal,3794
15140,Montreal-Ouest,3794
15141,Montreuil,7492
15142,Montreux,22778
15143,Montrose,24247
15147,Montrouge,7492
15148,Montvale,24247
15149,Montville,24247
15151,Monument,24247
15152,Monywa,3470
15153,Monza,10293
15154,Moody,24247
15155,Mooka,10483
15156,Moon,24247
15157,Moorbad Lobenstein,7974
15158,Moore,24247
15160,Moores Mill,24247
15161,Moorestown,24247
15162,Moorestown-Lenola,24247
15163,Mooresville,24247
15165,Moorhead,24247
15166,Mooroopna,1290
15167,Moorpark,24247
15168,Moorreesburg,21942
15169,Moosburg,7974
15170,Moose Jaw,3794
15171,Moosic,24247
15172,Mopipi,2919
15173,Mopti,13823
15174,Moquegua,17894
15175,Mor,9842
15176,Mora,22760
15177,Moradabad,10093
15178,Moraga,24247
15179,Morahalom,9842
15180,Moraine,24247
15181,Moraleja,22090
15182,Moranbah,1290
15183,Morant Bay,10453
15184,Moratuwa,22195
15185,Moravce,21726
15186,Moravska Trebova,5494
15187,Moravske Budejovice,5494
15188,Moravske-Toplice,21726
15189,Moravsky Krumlov,5494
15190,Morawa,1290
15191,Morden,24246
15193,Moreau,24247
15194,Morecambe,24246
15195,Moree,1290
15196,Morehead,24247
15197,Morehead City,24247
15198,Morelia,14593
15199,Moreno Valley,24247
15200,Moreton,24246
15201,Morfelden-Walldorf,7974
15202,Morgan City,24247
15203,Morgan Hill,24247
15204,Morganfield,24247
15205,Morganton,24247
15206,Morgantown,24247
15207,Morganville,24247
15208,Morges,22778
15209,Mori,10483
15210,Moringen,7974
15211,Morinville,3794
15212,Morioka,10483
15213,Moritake,10483
15214,Moriyama,10483
15215,Morley,24246
15216,Morocco,0
15217,Morogoro,23038
15218,Morohongo,10483
15219,Moroleon,14593
15220,Morombe,13652
15221,Moron,985
15224,Morondava,13652
15225,Moroni,5059
15226,Moroto,24155
15227,Morozovsk,19881
15228,Morpeth,24246
15229,Morrilton,24247
15230,Morrinhos,3060
15231,Morris,24247
15234,Morris Plains,24247
15235,Morriston,24246
15236,Morristown,24247
15239,Morrisville,24247
15241,Morro Agudo,3060
15242,Morro Bay,24247
15243,Morrow,24247
15244,Morsang-sur-Orge,7492
15245,Morshansk,19881
15246,Morshyn,24174
15247,Morton,24247
15248,Morton Grove,24247
15249,Mortsel,2143
15250,Morungaba,3060
15251,Morwell,1290
15252,Mosbach,7974
15253,Mosbrough,24246
15254,Moscow,19881
15256,Moses Lake,24247
15257,Mosgiel,16079
15258,Moshi,23038
15259,Mositai,4526
15260,Moskovskiy,19881
15261,Mosonmagyarovar,9842
15262,Moss,16507
15263,Moss Bluff,24247
15264,Moss Point,24247
15265,Moss Vale,1290
15266,Mossel Bay,21942
15267,Mossendjo,5093
15268,Mossingen,7974
15269,Mossley,24246
15270,Mossoro,3060
15271,Most,5494
15272,Mosta,13843
15273,Mostaganem,486
15274,Mostar,2902
15275,Moston,24246
15276,Mosul,10193
15277,Motegi,10483
15278,Motherwell,24246
15279,Motomachi,10483
15280,Motomiya,10483
15281,Motosu,10483
15282,Motril,22090
15283,Motul,14593
15284,Motupe,17894
15285,Mouila,7725
15286,Moultrie,24247
15287,Mound,24247
15288,Moundou,4194
15289,Mounds View,24247
15290,Moundsville,24247
15291,Mount Airy,24247
15293,Mount Arlington,24247
15294,Mount Barker,1290
15296,Mount Carmel,24247
15300,Mount Clemens,24247
15301,Mount Cotton,1290
15302,Mount Dora,24247
15303,Mount Eliza,1290
15304,Mount Evelyn,1290
15305,Mount Gambier,1290
15306,Mount Hagen,17542
15307,Mount Healthy,24247
15308,Mount Holly,24247
15310,Mount Hope,24247
15311,Mount Horeb,24247
15312,Mount Isa,1290
15313,Mount Ivy,24247
15314,Mount Joy,24247
15315,Mount Juliet,24247
15316,Mount Kisco,24247
15317,Mount Laurel,24247
15318,Mount Lebanon,24247
15319,Mount Magnet,1290
15320,Mount Olive,24247
15322,Mount Pearl Park,3794
15323,Mount Pleasant,24247
15329,Mount Plymouth,24247
15330,Mount Pocono,24247
15331,Mount Prospect,24247
15332,Mount Rainier,24247
15333,Mount Shasta,24247
15334,Mount Sinai,24247
15335,Mount Sterling,24247
15336,Mount Vernon,24247
15343,Mount Vista,24247
15344,Mount Washington,24247
15345,Mount Zion,24247
15346,Mountain Ash,24246
15347,Mountain Brook,24247
15348,Mountain Home,24247
15350,Mountain House,24247
15351,Mountain Park,24247
15352,Mountain Top,24247
15353,Mountain View,24247
15354,Mountainside,24247
15355,Mountlake Terrace,24247
15356,Mountsorrel,24246
15357,Moura,18509
15358,Mournies,8422
15359,Moussoro,4194
15360,Moyale,11301
15361,Moyo,24155
15362,Moyobamba,17894
15363,Mozambique,0
15364,Mozdok,19881
15365,Mozhaysk,19881
15366,Mozhga,19881
15367,Mozirje,21726
15368,Mpanda,23038
15369,Mparo,24155
15370,Mpigi,24155
15371,Mpika,26500
15372,Mpwapwa,23038
15373,Mrkonjic Grad,2902
15374,Mstsislaw,2124
15375,Mszczonow,18302
15376,Mtsensk,19881
15377,Mtskheta,7956
15378,Mtwara,23038
15379,Muan,11840
15380,Muar,13812
15381,Muban Phimon Rat,23358
15382,Mubende,24155
15383,Mubi,16200
15384,Mucheln,7974
15385,Muckendorf an der Donau,1292
15386,Muconda,780
15387,Mucuchies,24602
15388,Mucusso,780
15389,Mudanjiang,4526
15390,Mudgee,1290
15391,Mudon,3470
15392,Mufulira,26500
15393,Mugeln,7974
15394,Muggia,10293
15395,Mugla,24038
15396,Muhanga,19903
15397,Muhembo,2919
15398,Muhlacker,7974
15399,Muhldorf,7974
15400,Muhlenberg,24247
15401,Muhlhausen,7974
15402,Muisne,6514
15403,Mukacheve,24174
15404,Mukaiengaru,10483
15405,Mukdahan,23358
15406,Mukhomornoye,19881
15407,Mukilteo,24247
15408,Mukocho,10483
15409,Mukono,24155
15410,Mukwonago,24247
15411,Mulanje,13808
15412,Muldrow,24247
15413,Mulheim,7974
15414,Mulheim-Karlich,7974
15415,Mulhouse,7492
15416,Muli,13817
15417,Mulifanua,20265
15418,Mullaittivu,22195
15419,Mullheim,7974
15420,Mullica,24247
15421,Mullingar,10198
15422,Mullins,24247
15423,Multan,17407
15424,Mulvane,24247
15425,Mumbai,10093
15426,Mumbwa,26500
15427,Mumias,11301
15428,Mun'gyong,11840
15429,Muna,14593
15430,Munch'on,11839
15431,Munchberg,7974
15432,Muncheberg,7974
15433,Munchenstein,22778
15434,Muncie,24247
15435,Muncy,24247
15436,Mundelein,24247
15437,Munderkingen,7974
15438,Mundra,10093
15439,Mundybash,19881
15440,Munford,24247
15441,Munhall,24247
15442,Munich,7974
15443,Munnerstadt,7974
15444,Munro,985
15445,Munroe Falls,24247
15446,Munsingen,7974
15447,Munster,7974
15449,Muntinlupa City,17982
15450,Munuf,6575
15451,Munxar,13843
15452,Munzenberg,7974
15453,Murakami,10483
15454,Muramvya,3500
15455,Murang'a,11301
15456,Murashi,19881
15457,Murata,10483
15458,Murayama,10483
15459,Murca,18509
15460,Murcia,22090
15461,Muret,7492
15462,Murfatlar,19663
15463,Murfreesboro,24247
15464,Murgeni,19663
15465,Muri,22778
15466,Muriae,3060
15467,Muridke,17407
15468,Murillo,24247
15469,Murmansk,19881
15470,Murmuiza,12643
15471,Murom,19881
15472,Muroran,10483
15473,Muroto-misakicho,10483
15474,Murphy,24247
15476,Murphysboro,24247
15477,Murray,24247
15479,Murray Bridge,1290
15480,Murraysville,24247
15481,Murree,17407
15482,Murrells Inlet,24247
15483,Murrhardt,7974
15484,Murrieta,24247
15485,Murrysville,24247
15486,Murska Sobota,21726
15487,Murston,24246
15488,Murten,22778
15489,Murtosa,18509
15490,Murwillumbah,1290
15491,Murzuq,12971
15492,Murzzuschlag,1292
15493,Mus,24038
15494,Musashimurayama,10483
15495,Muscat,16985
15496,Muscatine,24247
15497,Muscle Shoals,24247
15498,Muscoy,24247
15499,Mushie,5094
15500,Musina,21942
15501,Muskego,24247
15502,Muskegon,24247
15503,Muskegon Heights,24247
15504,Muskogee,24247
15505,Muskoka Falls,3794
15506,Musoma,23038
15507,Musselburgh,24246
15508,Mustang,24247
15509,Muswellbrook,1290
15510,Mut,24038
15511,Muta,21726
15512,Mutare,26684
15513,Mutriku,22090
15514,Mutsamudu,5059
15515,Mutsu,10483
15516,Muttenz,22778
15517,Muxton,24246
15518,Muyinga,3500
15519,Muynoq,24396
15520,Muzaffarabad,17407
15521,Muzaffargarh,17407
15522,Muzaffarnagar,10093
15523,Muzaffarpur,10093
15524,Mwanza,23038
15526,Mwatate,11301
15527,Mweka,5094
15528,Mwene-Ditu,5094
15529,Mwenga,5094
15530,Mwingi,11301
15531,Mwinilunga,26500
15532,My Tho,24739
15533,Myadzyel,2124
15534,Myeik,3470
15535,Myers Corner,24247
15536,Myingyan,3470
15537,Myitkyina,3470
15538,Myjava,21725
15539,Mykolaiv,24174
15540,Mymensingh,1729
15541,Myory,2124
15542,Myrhorod,24174
15543,Myrina,8422
15544,Myrnohrad,24174
15545,Myronivka,24174
15546,Myrtle Beach,24247
15547,Myrtle Grove,24247
15549,Myrtletown,24247
15550,Myshkin,19881
15551,Myski,19881
15552,Myslowice,18302
15553,Mysore,10093
15554,Mystic Island,24247
15555,Mytilini,8422
15556,Mytishchi,19881
15557,Mzimba,13808
15558,Mzuzu,13808
15559,N'Djamena,4194
15560,N'Zerekore,8672
15561,Na`jan,20833
15562,Naama,486
15563,Naantali,7254
15564,Naas,10198
15565,Nabatiye,12737
15566,Nabburg,7974
15567,Naberezhnyye Chelny,19881
15568,Nabeul,24016
15569,Nabilatuk,24155
15570,Nabire,10107
15571,Nabunturan,17982
15572,Nacajuca,14593
15573,Nacaome,9609
15574,Nachod,5494
15575,Naco,14593
15576,Nacogdoches,24247
15577,Nacozari Viejo,14593
15578,Nacunday,17557
15579,Nada,4526
15580,Nadi,7239
15581,Nadlac,19663
15582,Nador,15216
15583,Nadudvar,9842
15584,Nadur,13843
15585,Nadvirna,24174
15586,Nadym,19881
15587,Nafpaktos,8422
15588,Nafplio,8422
15589,Naftalan,1366
15590,Naga,17982
15591,Naga City,17982
15592,Nagahama,10483
15593,Nagano,10483
15594,Naganohara,10483
15595,Naganuma,10483
15596,Nagaoka,10483
15597,Nagaoki,10483
15598,Nagareyama,10483
15599,Nagari,10093
15600,Nagasaki,10483
15601,Nagasu,10483
15602,Nagato,10483
15603,Nagatoro,10483
15604,Nagaya,10483
15605,Nagercoil,10093
15606,Nago,10483
15607,Nagold,7974
15608,Nagoya,10483
15609,Nagpur,10093
15610,Nagqu,4526
15611,Nagua,6054
15612,Naguabo,18768
15613,Nagyatad,9842
15614,Nagyecsed,9842
15615,Nagyhalasz,9842
15616,Nagykallo,9842
15617,Nagykanizsa,9842
15618,Nagykata,9842
15619,Nagykoros,9842
15620,Naha,10483
15621,Nahariyya,10271
15622,Nahiyat al Karmah,10193
15623,Naie,10483
15624,Naifaru,13817
15625,Naihati,10093
15626,Naila,7974
15627,Nailsea,24246
15628,Nailsworth,24246
15629,Naini Tal,10093
15630,Nairn,24246
15631,Nairobi,11301
15632,Naivasha,11301
15633,Naj` Hammadi,6575
15634,Najafabad,10188
15635,Najasa,5411
15636,Najran,20833
15637,Naju,11840
15638,Naka,10483
15640,Nakai,10483
15641,Nakama,10483
15642,Nakano,10483
15643,Nakanojomachi,10483
15644,Nakapiripirit,24155
15645,Nakashunbetsu,10483
15646,Nakasongola,24155
15647,Nakata,10483
15648,Nakatsu,10483
15649,Nakatsugawa,10483
15650,Nakayama,10483
15651,Nakhodka,19881
15653,Nakhon Nayok,23358
15654,Nakhon Pathom,23358
15655,Nakhon Phanom,23358
15656,Nakhon Ratchasima,23358
15657,Nakhon Sawan,23358
15658,Nakhon Si Thammarat,23358
15659,Naklo,21726
15660,Naklo nad Notecia,18302
15661,Nakuru,11301
15662,Nalchik,19881
15663,Nalerigu,7993
15664,Nalgonda,10093
15665,Naliya,10093
15666,Nallihan,24038
15667,Nalut,12971
15668,Nam Dinh,24739
15669,Namaacha,15363
15670,Namanga,11301
15671,Namangan,24396
15672,Namayingo,24155
15673,Nambour,1290
15674,Nambu,10483
15675,Nambucca Heads,1290
15676,Namegata,10483
15677,Namestovo,21725
15678,Namibia,0
15679,Namp'o,11839
15680,Nampa,24247
15681,Nampula,15363
15682,Namsan,11839
15683,Namsos,16507
15684,Namtu,3470
15685,Namur,2143
15686,Namutumba,24155
15687,Nan,23358
15688,Nanaimo,3794
